Rbr.županije;Županija;Oznaka GROP;Grad/opæina;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AGRAMERI - NEZAVISNA LISTA;AUTOHTONA - HRVATSKA SELJAÈKA STRANKA - A - HSS, HRVATSKA SELJAÈKA STRANKA - STJEPAN RADIÆ - HSS - SR, HRVATSKA RADIÆEVSKA STRANKA - HRS, PROMIJENIMO HRVATSKU - PH, HRVATSKA STRANKA SVIH ÈAKAVACA KAJKAVACA I ŠTOKAVACA - HSSÈKŠ;AUTOHTONA - HRVATSKA STRANKA PRAVA - A - HSP;"""BANDIÆ MILAN 365 - STRANKA RADA I SOLIDARNOSTI"" - ""365 STRANKA RADA I SOLIDARNOSTI""";BLOK UMIROVLJENICI ZAJEDNO - BUZ;CENTAR;DOMOVINSKI POKRET - DP, ZELENA LISTA;FOKUS;GRAÐANSKO-LIBERALNI SAVEZ - GLAS, DEMOKRATI;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS, HRVATSKA STRANKA UMIROVLJENIKA - HSU;HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS;HRVATSKI SUVERENISTI, HRVATSKA KONZERVATIVNA STRANKA - HKS, HRAST - POKRET ZA USPJEŠNU HRVATSKU, NEOVISNI ZA HRVATSKU - NHR, HRVATSKA STRANKA PRAVA - HSP, GENERACIJA OBNOVE - GO;MOST;MOŽEMO! - POLITIÈKA PLATFORMA, ZAGREB JE NAŠ!, NOVA LJEVICA - NL, ZELENA ALTERNATIVA - ODRŽIVI RAZVOJ HRVATSKE - Zelena alternativa - ORaH, ZA GRAD;NARODNA STRANKA - REFORMISTI - REFORMISTI;NEZAVISNA LISTA TOMISLAV STOJAK - NLTS;POKRET ZA MODERNU HRVATSKU;RADNIÈKA FRONTA - RF;SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP;KANDIDACIJSKA LISTA GRUPE BIRAÈA -  ŽELJKO TOKIÆ;VESNA ŠKARE OŽBOLT - NEZAVISNA LISTA - VESNA ŠKARE OŽBOLT-NL;ZAGORSKA STRANKA ZA ZAGREB - ZSZ
21;GRAD ZAGREB;grad;GRAD ZAGREB;532;GAJEC;PROSTORIJE MJESNOG ODBORA;ULICA STJEPANA VOJNOVIÆA 22;277;133;133;129;4;1;1;0;42;0;1;10;0;0;19;0;2;9;26;0;0;0;0;9;0;8;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;533;GAJIŠÆE;OŠ SESVETE;ULICA IVANA GORANA KOVAÈIÆA 19;1259;544;544;535;9;0;1;2;59;0;1;103;16;4;70;1;2;64;156;0;1;2;0;28;3;22;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;534;GAJIŠÆE;OŠ SESVETE;ULICA IVANA GORANA KOVAÈIÆA 19;1253;528;524;516;8;0;2;2;64;2;7;88;10;3;66;2;2;88;114;0;1;0;1;41;1;22;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;535;GAJIŠÆE;OŠ SESVETE;ULICA IVANA GORANA KOVAÈIÆA 19;1220;514;513;503;10;3;2;2;52;4;5;56;8;4;58;1;4;69;164;0;0;0;1;52;0;17;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;536;GAJIŠÆE;OŠ SESVETE;ULICA IVANA GORANA KOVAÈIÆA 19;1262;588;588;580;8;1;3;1;63;3;4;73;14;3;65;0;9;104;178;0;1;1;3;31;0;22;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;537;GAJIŠÆE;OŠ SESVETE;ULICA IVANA GORANA KOVAÈIÆA 19;1269;491;491;479;12;6;2;4;41;6;5;80;5;2;63;0;1;57;133;3;2;1;0;49;3;15;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;538;GAJIŠÆE;OŠ SESVETE;ULICA IVANA GORANA KOVAÈIÆA 19;1292;588;587;575;12;2;4;1;58;0;2;83;7;8;53;2;4;92;184;1;1;2;1;42;2;26;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;539;GLAVNICA DONJA;OŠ IVANA GRANÐE - PODRUÈNA ŠKOLA GLAVNICA DONJA;GLAVNIÈKA CESTA 26;564;232;232;223;9;0;1;0;78;2;3;21;6;1;27;0;2;11;46;0;0;0;0;13;0;12;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;540;GLAVNICA GORNJA;PROSTORIJE MJESNOG ODBORA;GAJEVA ULICA 60;216;129;129;125;4;0;0;2;61;3;0;12;1;1;11;0;2;3;9;0;0;0;0;11;0;7;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;541;GLAVNIÈICA;PROSTORIJE MJESNOG ODBORA;GLAVNIÈICA 6;172;101;101;96;5;0;2;0;42;1;0;4;0;0;6;0;0;7;15;0;0;2;0;13;0;4;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;542;GORANEC;PROSTORIJE MJESNOG ODBORA;KAMENŠÈICA 4;352;158;157;155;2;0;4;1;34;1;0;22;2;0;6;0;1;7;40;0;1;0;0;14;3;18;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;543;JELKOVEC;PROSTORIJE MJESNOG ODBORA;FILIPOVIÆEVA ULICA 2;1141;464;464;437;27;4;3;3;88;4;1;71;8;5;64;0;7;29;100;0;0;1;1;23;0;22;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;544;JESENOVEC;PROSTORIJE MJESNOG ODBORA;JESENOVEÈKA CESTA 31;348;191;191;187;4;1;0;0;58;0;1;18;2;0;27;0;1;3;41;0;0;0;1;6;1;27;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;545;KAŠINA;PROSTORIJE MJESNOG ODBORA;CESTA IVANA MAŽURANIÆA 47;872;410;410;397;13;1;2;1;74;4;2;28;6;4;43;2;1;16;129;0;1;0;0;21;2;60;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;546;KAŠINA;VATROGASNI DOM;CESTA IVANA MAŽURANIÆA 152;464;235;235;224;11;2;0;0;39;0;0;18;6;2;30;0;1;15;61;0;1;0;0;15;1;33;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;547;KAŠINSKA SOPNICA;PROSTORIJE MJESNOG ODBORA;RUMAŠÈICA 5;203;108;108;105;3;2;0;0;44;1;0;8;1;0;15;0;1;5;17;0;0;0;0;4;0;7;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;548;KOBILJAK;VATROGASNI DOM;KOBILJAÈKA CESTA 75;1407;562;562;549;13;3;11;0;79;3;5;92;3;0;89;0;5;59;122;1;1;4;0;45;0;26;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;549;KOBILJAK;VATROGASNI DOM;KOBILJAÈKA CESTA 75;1412;533;533;522;11;8;3;2;71;6;3;66;5;3;66;0;1;71;136;0;1;5;1;54;0;19;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;550;KRALJEVEÈKI NOVAKI;PROSTORIJE MJESNOG ODBORA;MESCI 24;2301;851;849;832;17;5;4;1;124;3;2;125;7;6;112;1;10;111;206;1;2;3;4;76;3;22;4
21;GRAD ZAGREB;grad;GRAD ZAGREB;551;KUÈILOVINA;PROSTORIJE MJESNOG ODBORA;KUÈILOVEÈKA CESTA 52;193;136;136;132;4;0;1;0;44;3;0;19;0;1;15;0;0;1;25;0;2;0;0;8;0;13;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;552;LUKA;OŠ LUKA-GLAVNI ULAZ;ULICA OTONA IVEKOVIÆA 16;1244;538;538;528;10;2;3;3;58;9;7;68;5;7;46;0;8;49;183;0;0;2;2;53;1;21;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;553;LUKA;OŠ LUKA-GLAVNI ULAZ;ULICA OTONA IVEKOVIÆA 16;1258;543;542;533;9;3;2;0;66;2;4;48;9;4;61;1;4;76;182;2;2;2;2;47;1;15;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;554;LUŽAN;PROSTORIJE MJESNOG ODBORA;ULICA AUGUSTA ŠENOE 46;618;315;315;308;7;4;2;2;72;1;1;38;4;2;58;1;2;10;76;1;1;0;0;16;0;16;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;555;MORAVÈE;PROSTORIJE MJESNOG ODBORA;PRIGORSKA ULICA 80;579;242;242;231;11;2;0;1;65;3;2;39;3;0;25;0;0;7;59;0;0;0;0;16;4;5;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;556;NOVI JELKOVEC;OŠ JELKOVEC;ULICA DRAGANA PLAMENCA 1;1169;476;476;466;10;3;1;1;134;2;4;66;5;3;54;3;2;30;113;0;1;0;3;20;1;18;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;557;NOVI JELKOVEC;OŠ JELKOVEC;ULICA DRAGANA PLAMENCA 1;1164;460;460;438;22;2;1;2;128;0;3;72;7;3;50;1;1;28;106;1;0;0;1;22;5;2;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;558;NOVI JELKOVEC;OŠ JELKOVEC;ULICA DRAGANA PLAMENCA 1;1190;473;473;466;7;1;3;4;120;1;3;72;8;2;45;0;1;42;93;0;1;2;2;37;4;21;4
21;GRAD ZAGREB;grad;GRAD ZAGREB;559;NOVI JELKOVEC;OŠ JELKOVEC;ULICA DRAGANA PLAMENCA 1;1220;563;562;545;17;5;3;1;126;6;3;73;5;3;62;0;3;53;155;1;0;1;3;22;4;16;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;560;NOVI JELKOVEC;OŠ JELKOVEC;ULICA DRAGANA PLAMENCA 1;1205;528;525;513;12;4;2;1;109;1;2;71;13;2;56;0;10;61;136;0;2;0;2;28;1;12;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;561;NOVO BRESTJE;OŠ BRESTJE;ULICA POTOÈNICA 8;1019;448;448;438;10;0;5;0;69;5;0;62;4;1;47;0;2;51;135;0;0;0;2;41;0;14;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;562;NOVO BRESTJE;OŠ BRESTJE;ULICA POTOÈNICA 8;1021;480;480;471;9;4;3;2;57;3;2;67;7;3;40;0;3;52;152;2;0;2;0;37;3;32;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;563;NOVO BRESTJE;OŠ BRESTJE;ULICA POTOÈNICA 8;1019;451;451;439;12;1;6;2;69;3;2;71;3;1;44;1;2;64;118;0;0;1;1;24;1;23;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;564;PARUŽEVINA;PROSTORIJE MJESNOG ODBORA;PARUŽEVINSKA CESTA 34;584;246;246;239;7;1;0;2;52;1;0;16;1;1;35;0;5;18;63;0;0;0;2;22;0;19;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;565;PLANINA DONJA;OŠ VUGROVEC - KAŠINA - PODRUÈNA ŠKOLA PLANINA DONJA;ULICA 9. MAJA 4;493;232;232;220;12;0;2;1;53;1;2;6;2;0;30;0;0;6;57;0;0;0;0;30;0;28;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;566;PLANINA GORNJA;PROSTORIJE MJESNOG ODBORA;SESVETSKA ULICA 19;191;128;128;118;10;0;0;0;40;0;0;5;3;1;7;0;1;1;24;0;0;0;1;23;0;11;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;567;POPOVEC;PROSTORIJE MJESNOG ODBORA;STROSSMAYEROV TRG 1;902;368;368;364;4;3;3;2;66;0;0;53;54;1;32;0;2;19;80;0;1;0;2;35;3;8;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;568;PREKVRŠJE;OŠ VUGROVEC - KAŠINA - PODRUÈNA ŠKOLA PREKVRŠJE;PRIGORSKA ULICA 69A;773;378;377;362;15;2;1;0;77;0;3;32;4;1;38;0;1;29;109;0;1;0;0;28;0;35;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;569;PREPUŠTOVEC;PROSTORIJE MJESNOG ODBORA;GLAVNA ULICA 2;279;149;149;142;7;1;0;0;37;2;0;7;1;1;8;2;1;4;45;0;0;0;0;12;0;19;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;570;SESVETSKA SELA;OŠ SESVETSKA SELA;LETNIÈKA ULICA 5;1420;608;608;595;13;3;0;5;75;1;4;124;7;3;112;0;2;88;123;1;2;0;0;17;1;26;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;571;SESVETSKA SELA;OŠ SESVETSKA SELA;LETNIÈKA ULICA 5;1401;508;508;494;14;1;1;1;68;1;9;88;11;3;79;2;6;64;97;0;1;0;0;32;8;18;4
21;GRAD ZAGREB;grad;GRAD ZAGREB;572;SESVETSKA SELA;OŠ SESVETSKA SELA;LETNIÈKA ULICA 5;1415;559;557;543;14;5;0;1;70;1;2;110;8;0;84;1;6;77;106;1;3;2;1;39;1;25;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;573;SESVETSKA SELNICA;PROSTORIJE MJESNOG ODBORA;SELNIÈKA ULICA 69;2024;719;719;687;32;3;2;3;136;7;2;103;6;2;143;1;10;101;89;1;0;1;0;49;2;22;4
21;GRAD ZAGREB;grad;GRAD ZAGREB;574;SESVETSKA SOPNICA;OŠ SESVETSKA SOPNICA;SOPNIÈKA ULICA 69;1337;518;518;498;20;1;2;1;50;5;4;80;7;2;77;2;2;57;146;1;2;0;0;36;0;22;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;575;SESVETSKA SOPNICA;OŠ SESVETSKA SOPNICA;SOPNIÈKA ULICA 69;1402;486;486;473;13;2;0;4;94;3;3;96;4;4;55;0;3;36;115;1;2;0;3;23;3;21;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;576;SESVETSKI KRALJEVEC;OŠ SESVETSKI KRALJEVEC;ŠKOLSKA ULICA 10;1237;463;463;449;14;0;1;0;68;1;4;54;3;1;100;0;0;97;65;0;0;0;0;38;2;15;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;577;SESVETSKI KRALJEVEC;OŠ SESVETSKI KRALJEVEC;ŠKOLSKA ULICA 10;1319;457;457;451;6;1;8;0;70;2;5;63;4;2;69;2;7;83;78;2;0;0;0;31;0;23;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;578;SESVETSKI KRALJEVEC;OŠ SESVETSKI KRALJEVEC;ŠKOLSKA ULICA 10;1263;447;447;442;5;1;0;1;65;0;2;68;5;4;69;0;4;67;113;0;0;2;0;29;1;10;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;579;SESVETSKI KRALJEVEC;OŠ SESVETSKI KRALJEVEC;ŠKOLSKA ULICA 10;1326;564;564;545;19;2;0;0;64;2;1;65;6;5;70;0;4;72;177;1;1;2;0;46;2;25;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;580;SESVETSKI KRALJEVEC;OŠ SESVETSKI KRALJEVEC;ŠKOLSKA ULICA 10;1220;380;380;373;7;0;2;0;66;0;2;43;6;1;58;0;2;69;79;0;0;1;0;28;1;13;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;581;SOBLINEC;OŠ IVANA GRANÐE;SOBLINEÈKA ULICA 68;1049;500;500;494;6;0;2;0;69;5;5;54;5;4;57;0;3;87;126;1;1;2;2;46;1;22;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;582;STARO BRESTJE;OŠ LUKA-SESVETE;ULICA OTONA IVEKOVIÆA 16 JUŽNI ULAZ;1064;449;449;443;6;3;2;2;48;3;3;80;5;5;31;0;7;79;145;0;0;2;0;14;2;12;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;583;STARO BRESTJE;OŠ LUKA-SESVETE;ULICA OTONA IVEKOVIÆA 16 JUŽNI ULAZ;1030;453;453;447;6;1;4;1;57;3;1;52;12;6;69;2;3;74;125;0;0;0;0;14;1;21;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;584;STARO BRESTJE;OŠ BRESTJE;ULICA POTOÈNICA 8;1325;544;544;535;9;1;12;1;82;1;3;95;5;3;75;0;7;51;145;1;0;0;1;27;4;21;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;585;STARO BRESTJE;OŠ BRESTJE;ULICA POTOÈNICA 8;1372;646;646;635;11;2;5;1;76;2;6;105;12;0;75;0;7;100;168;0;0;1;1;36;5;30;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;586;STARO BRESTJE;OŠ BRESTJE;ULICA POTOÈNICA 8;1369;575;575;566;9;1;28;1;106;0;2;79;3;2;77;0;6;71;144;0;0;0;2;21;0;23;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;587;ŠAŠINOVEC;PROSTORIJE MJESNOG ODBORA;ULICA IVANA GRANÐE 58;574;267;267;264;3;2;1;0;60;6;1;23;1;1;24;0;1;27;85;1;1;0;1;19;0;9;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;588;ŠIMUNÈEVEC;PROSTORIJE MJESNOG ODBORA;ŠIMUNÈEVEÈKA ULICA 12B;273;140;140;138;2;0;0;0;44;1;2;10;0;0;10;1;0;9;34;0;2;0;1;16;0;8;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;589;VUGROVEC;PROSTORIJE MJESNOG ODBORA;ULICA AUGUSTA ŠENOE 51;1259;571;571;557;14;1;19;0;111;3;1;59;7;1;75;0;6;42;145;0;1;0;1;51;0;32;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;590;VUGROVEC GORNJI;PROSTORIJE MJESNOG ODBORA;VUGROVEÈKA ULICA 33;301;153;153;147;6;2;7;0;29;0;0;10;3;0;3;0;0;13;42;0;1;0;0;23;0;14;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;591;VURNOVEC;PROSTORIJE MJESNOG ODBORA;VURNOVEÈKA ULICA 11;185;123;123;120;3;0;1;0;40;0;1;9;0;0;23;0;1;3;28;0;0;0;9;0;0;4;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;592;ŽERJAVINEC;PROSTORIJE MJESNOG ODBORA;ULICA LJUDEVITA GAJA 27;476;230;230;221;9;1;1;0;45;3;1;27;3;1;27;1;1;21;51;0;0;0;2;18;0;17;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;593;BREZOVICA;OŠ BREZOVICA;BREZOVIÈKA CESTA 98A;1200;557;557;541;16;5;0;1;81;2;4;81;7;2;70;0;4;36;147;0;0;1;2;37;2;58;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;594;BREZOVICA;OŠ BREZOVICA;BREZOVIÈKA CESTA 98A;1210;610;609;596;13;4;0;3;85;2;4;62;12;4;86;1;3;39;166;0;2;2;2;25;1;90;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;595;BREZOVICA;OŠ BREZOVICA;BREZOVIÈKA CESTA 98A;1205;565;565;547;18;1;1;0;95;5;1;75;3;0;104;0;7;32;138;1;1;1;0;29;2;51;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;596;DEMERJE;PROSTORIJE MJESNOG ODBORA;DEMERSKA ULICA 33;668;345;345;339;6;1;0;0;89;1;1;45;3;2;49;1;7;17;71;0;1;1;3;19;0;28;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;597;DRAGONOŽEC;PROSTORIJE MJESNOG ODBORA;DONJODRAGONOŠKA CESTA 30;804;443;443;430;13;5;4;0;115;2;6;69;7;1;42;0;3;11;103;0;0;0;2;25;3;29;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;598;HAVIDIÆI;PROSTORIJE MJESNOG ODBORA;KUTI 1;63;45;45;44;1;0;0;0;13;1;0;1;1;1;11;0;0;0;3;0;0;0;1;10;0;2;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;599;HORVATI;PROSTORIJE MJESNOG ODBORA;HORVAÆANSKI TRG 2;1252;629;629;626;3;2;1;1;130;10;4;50;78;5;60;0;4;13;168;0;0;0;0;76;0;23;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;600;KUPINEÈKI KRALJEVEC CENTAR;PROSTORIJE MJESNOG ODBORA;KRALJEVEÈKA CESTA 73;783;373;373;367;6;1;1;3;61;2;3;52;8;2;78;0;2;18;69;0;1;0;0;39;0;27;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;601;KUPINEÈKI KRALJEVEC I;OŠ BREZOVICA - PODRUÈNA ŠKOLA KUPINEÈKI KRALJEVEC;KRALJEVEÈKI BRIJEGI 90;787;416;415;404;11;3;1;1;46;1;1;45;2;4;59;0;0;13;117;1;2;0;1;51;0;56;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;602;KUPINEÈKI KRALJEVEC II;VATROGASNI DOM;MATIÈKI 27;279;144;144;141;3;1;0;2;30;0;0;12;2;1;33;0;1;6;31;0;0;0;0;8;1;13;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;603;LIPNICA;VATROGASNI DOM LIPNICA;LIPNIÈKA CESTA 36;181;106;106;104;2;1;0;0;32;0;0;10;0;1;14;0;2;3;21;0;0;0;0;7;0;12;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;604;ODRANSKI OBREŽ;PROSTORIJE MJESNOG ODBORA;OBREŠKA CESTA 117;1123;504;504;497;7;1;1;0;177;2;2;79;5;0;57;2;3;8;97;0;0;0;0;24;5;32;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;605;ODRANSKI STRMEC;PROSTORIJE MJESNOG ODBORA;STRMEÈKA CESTA 57;511;248;248;242;6;0;0;0;61;2;2;34;6;1;31;0;3;8;40;0;1;0;0;9;0;44;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;606;TRPUCI;PROSTORIJE MJESNOG ODBORA;TRPUÈANSKA CESTA 28;460;261;261;251;10;4;0;1;77;3;0;24;1;0;20;0;1;8;81;2;0;0;2;14;2;10;1
